distance,"	baseline1","	baseline2","	avg. tau =0","	avg. tau =1","	avg. tau =2","	avg. tau =3","	avg. tau =4","	min. tau =0","	min. tau =1","	min. tau =2","	min. tau =3","	min. tau =4","	max. tau =0","	max. tau =1","	max. tau =2","	max. tau =3","	max. tau =4","	"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,"	"
2,4,4,4,4,4,4.275,4,4,4,4,4,4,4,4,4,6.5,,"	"
3,3,3,3,3,3,3.16667,3,3,3,3,3,3,3,3,3,4.66667,,"	"
4,2.5,2.5,2.5,2.5,2.5,2.6525,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.75,,"	"
5,7,2.4,2.4,2.4,2.442,2.65,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.6,3.2,,"	"
6,6,2.5,2.5,2.5,2.54833,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.83333,2.83333,,"	"
7,5.28571,2.42857,2.42857,2.43,2.49429,2.56286,2.42857,2.42857,2.42857,2.42857,2.42857,2.42857,2.42857,2.57143,2.57143,2.57143,,"	"
8,4.75,4.75,4.75,4.75,4.775,5.3425,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,5,8.375,,"	"
9,4.33333,4.33333,4.33333,4.33333,4.37667,4.97556,4.33333,4.33333,4.33333,4.33333,4.33333,4.33333,4.33333,4.33333,4.55556,7.55556,,"	"
10,4,4,4,4,4.027,4.33,4,4,4,4,4,4,4,4,4.2,6.9,,"	"
11,3.72727,3.72727,3.72727,3.72727,3.75818,4.12545,3.72727,3.72727,3.72727,3.72727,3.72727,3.72727,3.72727,3.72727,3.90909,6.36364,,"	"
12,3.5,3.5,3.5,3.5,3.52417,3.76,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.66667,5.91667,,"	"
13,3.30769,3.30769,3.30769,3.30769,3.33308,3.72,3.30769,3.30769,3.30769,3.30769,3.30769,3.30769,3.30769,3.30769,3.46154,5.53846,,"	"
14,3.14286,3.14286,3.14286,3.14286,3.165,3.45143,3.14286,3.14286,3.14286,3.14286,3.14286,3.14286,3.14286,3.14286,3.28571,5.21429,,"	"
15,3,3,3,3,3.026,3.27267,3,3,3,3,3,3,3,3,3.13333,4.93333,,"	"
16,2.875,2.875,2.875,2.875,2.90563,3.21937,2.875,2.875,2.875,2.875,2.875,2.875,2.875,2.875,3,4.6875,,"	"
17,8.41176,2.82353,2.82824,2.86412,2.88941,3.08235,2.82353,2.82353,2.82353,2.88235,2.88235,2.82353,2.88235,2.88235,3.05882,4.47059,,"	"
18,8,2.83333,2.83333,2.84944,2.89556,3.23611,2.83333,2.83333,2.83333,2.83333,2.88889,2.83333,2.83333,2.88889,2.94444,4.27778,,"	"
19,7.63158,2.84211,2.84211,2.84211,2.84579,3.14368,2.84211,2.84211,2.84211,2.84211,2.84211,2.84211,2.84211,2.84211,3.21053,4.10526,,"	"
20,7.3,2.85,2.85,2.8685,2.9375,3.1605,2.85,2.85,2.85,2.85,2.9,2.85,2.85,2.9,3.1,3.95,,"	"
21,7,2.85714,2.85714,2.87143,2.95476,3.16048,2.85714,2.85714,2.85714,2.85714,2.90476,2.85714,2.85714,3,3,3.80952,,"	"
22,6.72727,2.86364,2.86364,2.86909,2.89909,3.17955,2.86364,2.86364,2.86364,2.86364,2.90909,2.86364,2.86364,2.90909,2.90909,3.68182,,"	"
23,6.47826,2.86957,2.86957,2.88348,3.09826,3.39435,2.86957,2.86957,2.86957,2.86957,2.91304,2.86957,2.86957,3,3.56522,3.56522,,"	"
24,6.25,2.875,2.875,2.8825,3.00042,3.27083,2.875,2.875,2.875,2.875,2.91667,2.875,2.875,2.91667,3.45833,3.45833,,"	"
25,6.04,2.84,2.8484,2.8864,2.9704,3.182,2.84,2.84,2.84,2.88,2.92,2.84,2.88,3,3.36,3.36,,"	"
26,5.84615,2.84615,2.84615,2.87269,2.93346,3.09615,2.84615,2.84615,2.84615,2.84615,2.92308,2.84615,2.84615,2.92308,3.26923,3.26923,,"	"
27,5.66667,2.85185,2.85185,2.88259,3.00185,3.14407,2.85185,2.85185,2.85185,2.85185,2.92593,2.85185,2.85185,3.03704,3.18519,3.18519,,"	"
28,5.5,2.85714,2.85714,2.85821,2.935,3.05964,2.85714,2.85714,2.85714,2.85714,2.85714,2.85714,2.85714,2.96429,3.10714,3.10714,,"	"
29,5.34483,2.86207,2.86207,2.87207,2.91483,3.0069,2.86207,2.86207,2.86207,2.86207,2.89655,2.86207,2.86207,2.89655,3.03448,3.03448,,"	"
30,5.2,2.86667,2.86667,2.87233,2.90967,2.962,2.86667,2.86667,2.86667,2.86667,2.9,2.86667,2.86667,2.9,2.96667,2.96667,,"	"
31,5.06452,2.87097,2.87097,2.87097,2.88161,2.90226,2.87097,2.87097,2.87097,2.87097,2.87097,2.87097,2.87097,2.87097,2.90323,2.90323,,"	"
32,4.9375,4.9375,4.9375,4.9375,5.01125,5.59281,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,5.28125,8.84375,,"	"
33,4.81818,4.81818,4.81818,4.81818,4.89424,5.40121,4.81818,4.81818,4.81818,4.81818,4.81818,4.81818,4.81818,4.81818,5.15152,8.60606,,"	"
34,4.70588,4.70588,4.70588,4.70588,4.75971,5.41441,4.70588,4.70588,4.70588,4.70588,4.70588,4.70588,4.70588,4.70588,5.02941,8.38235,,"	"
35,4.6,4.6,4.6,4.6,4.67143,5.026,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.91429,8.17143,,"	"
36,4.5,4.5,4.5,4.5,4.55278,5.06139,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.80556,7.97222,,"	"
37,4.40541,4.40541,4.40541,4.40541,4.47838,4.91622,4.40541,4.40541,4.40541,4.40541,4.40541,4.40541,4.40541,4.40541,4.7027,7.78378,,"	"
38,4.31579,4.31579,4.31579,4.31579,4.375,4.79605,4.31579,4.31579,4.31579,4.31579,4.31579,4.31579,4.31579,4.31579,4.60526,7.60526,,"	"
39,4.23077,4.23077,4.23077,4.23077,4.29308,4.6,4.23077,4.23077,4.23077,4.23077,4.23077,4.23077,4.23077,4.23077,4.51282,7.4359,,"	"
40,4.15,4.15,4.15,4.15,4.1955,4.543,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.425,7.275,,"	"
41,4.07317,4.07317,4.07317,4.07317,4.12415,4.44951,4.07317,4.07317,4.07317,4.07317,4.07317,4.07317,4.07317,4.07317,4.34146,7.12195,,"	"
42,4,4,4,4,4.05429,4.38548,4,4,4,4,4,4,4,4,4.2619,6.97619,,"	"
43,3.93023,3.93023,3.93023,3.93023,3.97651,4.39233,3.93023,3.93023,3.93023,3.93023,3.93023,3.93023,3.93023,3.93023,4.18605,6.83721,,"	"
44,3.86364,3.86364,3.86364,3.86364,3.91909,4.35523,3.86364,3.86364,3.86364,3.86364,3.86364,3.86364,3.86364,3.86364,4.11364,6.70455,,"	"
45,3.8,3.8,3.8,3.8,3.85756,4.30511,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4.04444,6.57778,,"	"
46,3.73913,3.73913,3.73913,3.73913,3.78696,4.13674,3.73913,3.73913,3.73913,3.73913,3.73913,3.73913,3.73913,3.73913,3.97826,6.45652,,"	"
47,3.68085,3.68085,3.68085,3.68085,3.72213,4.08106,3.68085,3.68085,3.68085,3.68085,3.68085,3.68085,3.68085,3.68085,3.91489,6.34043,,"	"
48,3.625,3.625,3.625,3.625,3.67458,3.98271,3.625,3.625,3.625,3.625,3.625,3.625,3.625,3.625,3.85417,6.22917,,"	"
49,3.57143,3.57143,3.57143,3.57143,3.61633,4.01102,3.57143,3.57143,3.57143,3.57143,3.57143,3.57143,3.57143,3.57143,3.79592,6.12245,,"	"
50,3.52,3.52,3.52,3.52,3.5582,3.7892,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.74,6.02,,"	"
51,3.47059,3.47059,3.47059,3.47059,3.51471,3.83706,3.47059,3.47059,3.47059,3.47059,3.47059,3.47059,3.47059,3.47059,3.68627,5.92157,,"	"
52,3.42308,3.42308,3.42308,3.42308,3.46904,3.77788,3.42308,3.42308,3.42308,3.42308,3.42308,3.42308,3.42308,3.42308,3.63462,5.82692,,"	"
53,3.37736,3.37736,3.37736,3.37736,3.41849,3.76774,3.37736,3.37736,3.37736,3.37736,3.37736,3.37736,3.37736,3.37736,3.58491,5.73585,,"	"
54,3.33333,3.33333,3.33333,3.33333,3.38093,3.70889,3.33333,3.33333,3.33333,3.33333,3.33333,3.33333,3.33333,3.33333,3.53704,5.64815,,"	"
55,3.29091,3.29091,3.29091,3.29091,3.32509,3.68091,3.29091,3.29091,3.29091,3.29091,3.29091,3.29091,3.29091,3.29091,3.49091,5.56364,,"	"
56,3.25,3.25,3.25,3.25,3.29571,3.66768,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.44643,5.48214,,"	"
